"id","last","high","volume","first","low"
381,371650.0,393000.0,167908.0,389150.0,356500.0
382,371700.0,393000.0,167929.0,388700.0,356500.0
383,371500.0,393000.0,167905.0,388850.0,356500.0
384,371500.0,393000.0,167928.0,388500.0,356500.0
385,371300.0,393000.0,167911.0,388500.0,356500.0
386,371600.0,393000.0,167902.0,388350.0,356500.0
387,371550.0,393000.0,167847.0,388200.0,356500.0
388,371700.0,393000.0,167834.0,388450.0,356500.0
389,371900.0,393000.0,167812.0,388150.0,356500.0
390,371950.0,393000.0,167832.0,388050.0,356500.0
391,372100.0,393000.0,167914.0,388050.0,356500.0
392,372100.0,393000.0,167945.0,387950.0,356500.0
393,371550.0,393000.0,168116.0,387500.0,356500.0
394,372000.0,393000.0,167927.0,387500.0,356500.0
395,372000.0,393000.0,167994.0,387450.0,356500.0
396,372300.0,393000.0,168006.0,387500.0,356500.0
397,372650.0,393000.0,168216.0,387550.0,356500.0
398,373050.0,393000.0,168736.0,387900.0,356500.0
399,374100.0,393000.0,168892.0,388050.0,356500.0
400,375500.0,393000.0,169279.0,388500.0,356500.0
401,374600.0,393000.0,169326.0,389300.0,356500.0
402,374500.0,393000.0,169476.0,389000.0,356500.0
403,375000.0,393000.0,169549.0,388500.0,356500.0
404,375500.0,393000.0,169780.0,388650.0,356500.0
405,375850.0,393000.0,170095.0,389100.0,356500.0
406,376000.0,393000.0,170342.0,388550.0,356500.0
407,377000.0,393000.0,170781.0,388800.0,356500.0
408,376900.0,393000.0,171007.0,387800.0,356500.0
409,376700.0,393000.0,171053.0,387550.0,356500.0
410,376850.0,393000.0,170997.0,387700.0,356500.0
411,375500.0,393000.0,171344.0,387700.0,356500.0
412,375000.0,393000.0,171501.0,387650.0,356500.0
413,375950.0,393000.0,171673.0,387550.0,356500.0
414,375850.0,393000.0,171852.0,387500.0,356500.0
415,375650.0,393000.0,171893.0,387100.0,356500.0
416,376550.0,393000.0,171995.0,387400.0,356500.0
417,376900.0,393000.0,172228.0,387550.0,356500.0
418,376650.0,393000.0,172302.0,388000.0,356500.0
419,377600.0,393000.0,172409.0,388350.0,356500.0
420,377900.0,393000.0,172608.0,388450.0,356500.0
421,376850.0,393000.0,172705.0,387750.0,356500.0
422,377200.0,393000.0,172771.0,387800.0,356500.0
423,376550.0,393000.0,172881.0,388050.0,356500.0
424,376900.0,393000.0,172881.0,387600.0,356500.0
425,377200.0,393000.0,172999.0,387600.0,356500.0
426,376800.0,393000.0,173015.0,387600.0,356500.0
427,376800.0,393000.0,173056.0,387600.0,356500.0
428,376450.0,393000.0,173193.0,387800.0,356500.0
429,375500.0,393000.0,173317.0,387950.0,356500.0
430,375100.0,393000.0,173356.0,388000.0,356500.0
431,375800.0,393000.0,173493.0,387850.0,356500.0
432,375900.0,393000.0,173510.0,387550.0,356500.0
433,376050.0,393000.0,173568.0,387550.0,356500.0
434,376050.0,393000.0,173563.0,387900.0,356500.0
435,375900.0,393000.0,173676.0,387550.0,356500.0
436,375900.0,393000.0,173710.0,387600.0,356500.0
437,375950.0,393000.0,173720.0,387550.0,356500.0
438,376300.0,393000.0,173579.0,387500.0,356500.0
439,376300.0,393000.0,173580.0,387500.0,356500.0
440,376050.0,393000.0,173574.0,387900.0,356500.0
441,376850.0,393000.0,173632.0,387500.0,356500.0
